ID,PARK_AREA_ACRES,CTA_BUS_STATIONS,CTA_TRAIN_STATIONS,BIKE_ROUTES,Limited_Business_License,Retail_Food_Establishment,CAPACITY,PER_CAPITA_INCOME,POPULATION_SQ_MILE,CBD,MINORITY,EDU,ARSON,ASSAULT,BATTERY,BURGLARY,CONCEALED_CARRY_LICENSE_VIOLATIO,CRIM_SEXUAL_ASSAULT,CRIMINAL_DAMAGE,CRIMINAL_TRESPASS,DECEPTIVE_PRACTICE,GAMBLING,HOMICIDE,HUMAN_TRAFFICKING,INTERFERENCE_WITH_PUBLIC_OFFICER,INTIMIDATION,KIDNAPPING,LIQUOR_LAW_VIOLATION,MOTOR_VEHICLE_THEFT,NARCOTICS,NON_CRIMINAL,OBSCENITY,OFFENSE_INVOLVING_CHILDREN,OTHER_NARCOTIC_VIOLATION,OTHER_OFFENSE,PROSTITUTION,PUBLIC_INDECENCY,PUBLIC_PEACE_VIOLATION,ROBBERY,SEX_OFFENSE,STALKING,THEFT,WEAPONS_VIOLATION,trips,i
5,998.35328,217,19,37.260009,419417,118269,19,65526,36691.00331,1,0.238816242,0.538885065,1.0986122887,5.9964520886,6.9363427358,4.8283137373,0,3.5835189385,6.070737728,6.1070228877,7.0361484938,0,1.0986122887,0.6931471806,2.9444389792,1.3862943611,1.0986122887,2.4849066498,4.6443908991,5.3082676974,1.6094379124,0,3.1780538303,0,5.4680601411,2.3978952728,1.3862943611,4.3694478525,5.7525726388,3.9512437186,1.6094379124,8.2695007672,3.0445224377,10.092826099,33
13,1204.2848,152,6,23.544022,42998,27496,19,65526,26901.43828,0,0.139834881,0.80495356,0,4.4426512565,5.8377304472,5.3612921657,0,3.1780538303,5.8522024798,4.3040650932,5.5872486584,0,0.6931471806,0,0,1.0986122887,0,2.7725887222,4.8121843554,3.5835189385,0,0,1.9459101491,0,4.7621739348,0.6931471806,0,2.5649493575,4.9052747784,2.7080502011,1.0986122887,7.3125534981,0.6931471806,10.350798131,33
14,1135.55648,133,2,21.615016,57119,23273,15,65526,27738.26651,0,0.843905916,0.635067712,1.7917594692,4.6151205168,5.6524891803,4.6347289882,0.6931471806,2.7080502011,5.6419070709,3.4965075615,4.5538768916,0.6931471806,2.302585093,0.6931471806,0.6931471806,0,0,1.6094379124,4.7791234931,4.3040650932,0.6931471806,0,3.0910424534,0,4.7874917428,1.6094379124,0,2.6390573296,3.6888794541,1.0986122887,1.3862943611,6.0890448754,2.3978952728,9.2270008129,33
15,1108.60416,146,2,17.309916,31090,14369,15,88669,28008.49477,0,0.86551265,0.675543719,2.302585093,5.0875963352,6.001414878,4.6443908991,0.6931471806,2.8332133441,5.7776523232,3.9702919136,4.4543472963,0,1.9459101491,0.6931471806,1.6094379124,0,0,1.6094379124,4.7957905456,4.8040210447,0.6931471806,0,2.9957322736,0,4.9767337424,1.6094379124,0,3.1780538303,3.8918202981,1.9459101491,1.3862943611,6.1717005974,2.9444389792,9.2794932307,33
16,955.64416,153,3,15.953728,43002,19727,11,65526,24577.70577,0,0.404157044,0.760585065,0.6931471806,4.8598124044,6.1654178542,5.723585102,0,2.8903717579,6.2576675879,4.4188406078,5.5872486584,0,1.0986122887,0,2.1972245773,0,1.0986122887,2.3978952728,5.2040066871,3.9702919136,0,0,0.6931471806,0,4.5849674787,0.6931471806,0,2.302585093,5.3518581335,2.5649493575,0,7.6586995583,2.3978952728,9.8464408972,33
17,992.52416,180,2,14.466868,42288,18266,15,65526,23006.8992,0,0.246212121,0.801136364,1.3862943611,4.9767337424,6.1654178542,5.910796644,0,2.7080502011,6.1820849067,4.3694478525,5.598421959,0,1.6094379124,0,2.0794415417,1.3862943611,0,2.8332133441,5.1984970313,4.0430512678,0,0.6931471806,2.6390573296,0,4.6539603502,0,0,2.4849066498,5.313205979,2.7725887222,0,7.5590382554,2.302585093,9.869517033,33
19,1071.02208,183,5,22.589856,60024,23406,15,65526,18280.2442,0,0.60419092,0.654831199,1.0986122887,5.1179938124,6.1675164909,4.7004803658,0,2.8332133441,5.4806389233,4.7273878187,5.2933048247,1.3862943611,1.9459101491,0,1.7917594692,1.0986122887,0,1.3862943611,4.1108738642,4.7874917428,0,1.6094379124,2.7080502011,0,4.7957905456,0,0,2.6390573296,4.4188406078,2.7080502011,0,6.5666724298,2.8332133441,9.7905427935,33
20,1054.18496,118,5,19.362724,66662,27096,15,65526,4309.048947,0,0.536818851,0.723490427,1.7917594692,4.1743872699,5.0369526024,4.3040650932,0,1.7917594692,5.1474944768,3.8712010109,5.313205979,0,0,0,0,0.6931471806,0,0.6931471806,4.2195077052,2.6390573296,0,0,1.7917594692,0,4.0775374439,0,0,2.3978952728,3.9318256327,2.1972245773,0.6931471806,7.1662659741,1.7917594692,10.169154051,33
21,1120.95488,178,8,29.7488,230475,66480,15,65526,19379.20097,0,0.500936914,0.670206121,0.6931471806,4.5108595065,5.2470240722,4.6151205168,0.6931471806,2.5649493575,5.5412635452,3.4011973817,5.6131281064,0.6931471806,0.6931471806,0,1.6094379124,0,0.6931471806,1.3862943611,4.3567088267,2.7725887222,0,1.3862943611,2.1972245773,0,4.6151205168,0,0,2.0794415417,4.1108738642,2.4849066498,0.6931471806,6.8362592773,1.3862943611,10.126070947,33
22,1022.88576,179,4,22.033296,109291,35806,15,44689,12356.51981,0,0.511292835,0.54711838,1.0986122887,4.9628446303,5.9839362807,4.5432947823,0,2.5649493575,5.4595855141,4.6443908991,4.8441870865,1.3862943611,2.1972245773,0,2.1972245773,0.6931471806,0,1.7917594692,4.248495242,4.6347289882,0,1.6094379124,2.8332133441,0,4.8520302639,0,0,2.5649493575,4.2904594411,2.6390573296,0,6.2971093199,2.7080502011,9.758288355,33
23,981.77088,237,8,24.472838,193029,60827,15,44689,12142.93645,0,0.834064969,0.640035119,1.0986122887,5.7620513828,6.7250336422,4.8751973232,0.6931471806,3.1780538303,6.2025355172,5.9635793436,6.0684255882,1.0986122887,2.302585093,0,3.258096538,1.3862943611,1.7917594692,2.1972245773,5.0689042022,5.7462031905,0,0,2.9444389792,0.6931471806,5.2832037287,0,0,3.5263605246,5.0562458053,2.8903717579,1.3862943611,7.5294064578,3.8918202981,9.4856208617,33
24,1081.38112,238,13,35.974749,394869,116656,15,88669,8875.280423,1,0.37804878,0.860772358,1.3862943611,5.2832037287,6.6359465557,4.7184988713,0,4.0430512678,5.910796644,5.4930614433,7.2019163175,0.6931471806,0.6931471806,0,2.302585093,1.9459101491,1.3862943611,2.4849066498,4.8520302639,4.4188406078,0.6931471806,0.6931471806,3.0910424534,0,5.5683445038,5.1179938124,0.6931471806,4.1108738642,4.9628446303,3.0445224377,1.6094379124,8.5147903068,2.6390573296,10.846030656,33
25,1079.39968,262,9,25.432749,333244,100171,23,88669,62463.6103,1,0.158108108,0.893243243,1.7917594692,5.6312117818,6.7393366274,4.8202815656,1.3862943611,4.1108738642,5.9506425526,5.5529595849,7.4067107302,0,0.6931471806,0,2.7080502011,1.7917594692,1.0986122887,2.5649493575,4.8441870865,4.3820266347,1.0986122887,0,3.0445224377,0,5.6094717952,4.8441870865,0.6931471806,3.8501476017,5.0875963352,3.0910424534,1.3862943611,8.5824189763,2.5649493575,10.565221462,33
26,1051.47072,175,11,30.503318,303541,89970,31,88669,18694.73988,1,0.396247241,0.85209713,1.0986122887,4.9767337424,6.3368257311,4.3040650932,0,3.8501476017,5.4161004022,5.0689042022,6.4831073515,0,0,0,1.7917594692,1.6094379124,1.3862943611,2.0794415417,4.5538768916,3.7612001157,0.6931471806,0,2.9444389792,0,5.3518581335,4.9052747784,0.6931471806,3.5263605246,4.3307333403,2.6390573296,1.6094379124,7.9087547388,2.302585093,11.116097945,33
27,993.89696,190,4,19.217435,76024,31681,19,88669,4309.048947,0,0.536818851,0.723490427,1.0986122887,5.342334252,6.1696107325,4.8283137373,0.6931471806,2.3978952728,6.0354814325,5.1590552992,5.579729826,0.6931471806,1.7917594692,0,2.3978952728,1.0986122887,1.6094379124,1.0986122887,4.3174881135,4.7449321284,0.6931471806,0.6931471806,3.2188758249,0,5.2094861528,0,0,3.3322045102,4.5643481915,2.7725887222,1.3862943611,7.2283884516,3.5263605246,9.3723741838,33
28,940.82112,171,5,19.830815,70287,32254,15,88669,28503.1702,0,0.176628971,0.71082391,0.6931471806,4.6821312271,5.342334252,4.836281907,0,2.3978952728,5.598421959,4.1588830834,5.2729995586,0,0,0,1.0986122887,0,1.0986122887,1.6094379124,4.2341065046,3.4011973817,0.6931471806,0.6931471806,2.4849066498,0,4.521788577,0,0,2.4849066498,4.5643481915,2.7725887222,1.0986122887,7.0264268087,2.4849066498,9.603800373,33
29,1068.2944,128,4,13.969385,59823,21562,15,65526,36209.87257,0,0.464716007,0.720596672,1.9459101491,4.9126548857,5.9661467391,5.3327187933,0,2.1972245773,5.8861040315,3.8712010109,5.2678581591,0,1.7917594692,0,0.6931471806,0.6931471806,0,2.0794415417,4.8978398,3.9702919136,0,0,2.4849066498,0,4.5538768916,0,0,2.302585093,4.7621739348,2.302585093,1.6094379124,7.0175061429,2.5649493575,10.021848199,33
30,1110.59648,158,4,17.126438,63735,24003,15,65526,28828.34495,0,0.37,0.765625,2.302585093,5.062595033,6.0867747269,5.7990926545,0,2.1972245773,6.0497334552,3.9889840466,5.5568280617,0,1.6094379124,0,0.6931471806,1.0986122887,0,2.4849066498,5.2040066871,3.9120230054,0.6931471806,0.6931471806,2.7080502011,0,4.8121843554,0,0,2.5649493575,5.0751738152,2.4849066498,1.3862943611,7.2813856636,2.6390573296,9.5206152931,33
31,1093.79008,285,14,30.634973,392624,111360,23,44689,23834.97256,0,0.245620864,0.861035422,1.6094379124,5.6240175062,6.7511014689,5.0304379214,0.6931471806,3.8918202981,5.9788857649,5.811140993,6.3595738687,0.6931471806,1.3862943611,0,2.8903717579,1.0986122887,0.6931471806,3.36729583,5.2311086169,5.2311086169,1.0986122887,0,2.0794415417,0.6931471806,5.1647859739,1.7917594692,0.6931471806,2.9957322736,5.2781146592,2.8332133441,1.6094379124,7.6916568228,3.36729583,10.680838004,33
32,1043.86432,174,7,26.29905,147963,45936,19,88669,14286.98775,0,0.356741573,0.573033708,1.3862943611,4.3567088267,5.3471075307,4.6151205168,0.6931471806,2.6390573296,5.3612921657,3.4011973817,5.4680601411,0.6931471806,0.6931471806,0,1.0986122887,0.6931471806,0,1.6094379124,4.0775374439,2.5649493575,0,1.3862943611,2.1972245773,0,4.3174881135,0,0,2.0794415417,4.1431347264,2.5649493575,0.6931471806,6.5395859556,1.6094379124,9.3962388573,33
33,1024.5056,249,22,40.533662,524230,147223,27,65526,9505.996922,1,0.396051451,0.595273706,1.7917594692,6.3473892097,7.0909098221,5.0039463059,0,3.6635616461,6.1717005974,6.3171646867,7.556950572,0,1.3862943611,0.6931471806,2.8903717579,1.9459101491,1.6094379124,2.5649493575,4.6249728133,5.2729995586,1.7917594692,0.6931471806,3.0910424534,0,5.8348107371,2.3978952728,1.3862943611,4.5747109785,5.9480349892,3.8066624898,2.0794415417,8.9250554241,2.8903717579,10.541016309,33
34,1002.20928,111,1,25.585356,40921,26195,15,31908,8213.554262,0,0.197654941,0.813232831,0,3.258096538,4.6347289882,3.8712010109,0,1.9459101491,5.1532915945,2.7080502011,4.9126548857,0,0,0,0.6931471806,0,1.0986122887,1.3862943611,4.1743872699,2.5649493575,0,0,0.6931471806,0.6931471806,3.5263605246,0,0,1.7917594692,3.4011973817,1.0986122887,0,6.4876840185,1.0986122887,10.084975429,33
35,1018.38912,100,5,24.084024,154956,48081,39,37524,18694.73988,1,0.341004184,0.868200837,0.6931471806,3.5835189385,5.2470240722,3.6109179126,0,2.7725887222,4.4188406078,3.6109179126,5.3181199938,0,0,0,0,0.6931471806,1.0986122887,1.9459101491,3.7376696183,2.7080502011,0.6931471806,0,1.7917594692,0,4.1431347264,0,0,2.1972245773,2.9444389792,1.3862943611,0.6931471806,6.4614681764,1.0986122887,12.157696146,33
36,1030.67392,261,22,29.536014,605379,165178,31,44689,9505.996922,1,0.495652174,0.871395881,0.6931471806,5.8464387751,6.4441312567,4.5951198501,0.6931471806,2.9444389792,5.8998973536,5.5053315359,6.9067547786,0,1.0986122887,0.6931471806,2.4849066498,2.7080502011,1.3862943611,1.0986122887,4.6443908991,4.7706846245,0,0,3.0445224377,0,5.9427993751,1.6094379124,0,4.2046926194,5.2882670307,2.9444389792,2.0794415417,7.9783109699,2.302585093,11.063696539,33
37,1041.88608,283,22,43.686551,613387,170581,19,44689,9505.996922,1,0.396051451,0.595273706,1.6094379124,6.516193076,7.2696167496,5.1416635565,0,3.6109179126,6.3613024776,6.508769137,7.7832240163,0,1.3862943611,0.6931471806,3.1354942159,2.302585093,1.3862943611,2.6390573296,4.7449321284,5.313205979,1.7917594692,0.6931471806,2.9957322736,0,6.0776422433,2.3978952728,1.6094379124,4.9344739331,6.1290502101,3.9889840466,2.1972245773,9.1071996131,2.8903717579,10.813015468,33
42,1025.85088,132,4,23.443661,46931,20161,15,59077,11972.43045,0,0.77753304,0.773127753,1.0986122887,5.0434251169,6.1758672701,4.4308167988,0.6931471806,2.9957322736,5.6559918108,4.521788577,5.5834963088,0,1.9459101491,0,2.3978952728,0.6931471806,0,1.7917594692,4.7621739348,3.9889840466,0.6931471806,1.0986122887,3.258096538,0,5.0172798368,2.0794415417,0,2.6390573296,4.7957905456,2.7725887222,1.0986122887,6.7730803757,2.7725887222,8.9676316652,33
43,1020.53184,273,20,39.295091,519912,147336,43,65526,30885.64541,1,0.321131448,0.797004992,1.7917594692,6.2728770065,7.1292975489,4.8520302639,0,3.4011973817,6.1696107325,6.4281052727,7.6251071482,0.6931471806,1.0986122887,0,3.1354942159,1.6094379124,0.6931471806,2.7725887222,4.7095302013,5.252273428,1.3862943611,1.0986122887,2.7080502011,0,5.8141305318,3.5835189385,0.6931471806,4.7535901911,6.013715156,3.6375861597,2.0794415417,9.053569596,2.8903717579,11.139525724,33
44,1044.7744,312,22,41.84525,608827,170060,27,59077,30885.64541,1,0.460526316,0.820175439,1.6094379124,6.4567696556,7.4593388952,5.3565862747,0,3.8501476017,6.5294188383,6.516193076,7.9200831991,0.6931471806,1.3862943611,0,3.3322045102,2.1972245773,1.6094379124,3.1780538303,4.9199809258,5.4337220036,1.6094379124,1.0986122887,2.8332133441,0.6931471806,6.0890448754,3.36729583,1.0986122887,4.9767337424,6.2709884319,3.8712010109,2.0794415417,9.2444519016,3.0445224377,10.716260514,33
45,1013.11296,201,19,34.952348,406606,116072,15,65526,4472.357452,1,0.346378932,0.260790051,1.7917594692,5.9375362051,6.8469431396,4.5747109785,0,3.5835189385,5.9080829382,6.1246833909,7.1220598816,0,0.6931471806,0.6931471806,2.6390573296,1.3862943611,1.0986122887,2.7080502011,4.2195077052,5.3375380797,1.7917594692,0,2.8332133441,0,5.2678581591,2.302585093,1.3862943611,4.3694478525,5.730099783,3.5553480615,1.6094379124,8.472614148,2.8332133441,10.354658709,33
46,1052.0352,268,8,25.952932,270256,80741,19,43198,12142.93645,0,0.62154294,0.756914119,1.6094379124,5.8493247799,6.9911768871,5.1984970313,0.6931471806,4.0943445622,6.045005314,5.3327187933,6.7499311938,0,1.6094379124,0,3.295836866,1.3862943611,1.0986122887,3.8286413965,5.2311086169,5.365976015,1.0986122887,0.6931471806,1.7917594692,0.6931471806,5.252273428,2.3978952728,0,3.6375861597,5.463831805,2.9957322736,1.3862943611,7.9280456009,3.0910424534,10.106265118,33
47,1086.60992,314,20,41.694185,579359,164348,19,88669,38417.38134,1,0.357107232,0.863840399,2.0794415417,6.3062752869,7.4277388405,5.2729995586,0.6931471806,4.248495242,6.4520489544,6.3315018499,7.7790486449,0.6931471806,1.0986122887,0,3.1780538303,2.1972245773,1.6094379124,3.4339872045,5.2094861528,5.3082676974,1.3862943611,1.0986122887,2.8332133441,0.6931471806,5.8971538676,4.4426512565,1.3862943611,4.7361984484,6.0753460311,3.7376696183,1.7917594692,9.124564595,2.9444389792,10.909472725,33
48,1081.84768,207,11,19.909345,301597,84231,27,65526,19813.09651,0,0.601525262,0.675881792,0.6931471806,5.0875963352,5.9480349892,4.4188406078,1.0986122887,2.4849066498,5.8944028343,5.3518581335,5.4337220036,0.6931471806,1.3862943611,0,2.6390573296,1.3862943611,1.0986122887,2.7080502011,4.7621739348,4.7621739348,0.6931471806,0,2.5649493575,0,4.7273878187,0,0,2.3978952728,4.4426512565,2.3978952728,0.6931471806,7.0317412588,3.4011973817,10.791008371,33
49,1066.06976,286,22,41.534472,612715,170117,27,44689,9505.996922,1,0.396051451,0.595273706,1.6094379124,6.5467854108,7.3045159465,5.2626901889,0,3.5835189385,6.4614681764,6.5395859556,7.8332039486,0,1.6094379124,0,3.1354942159,1.9459101491,1.3862943611,2.5649493575,4.7535901911,5.365976015,1.7917594692,0.6931471806,2.8903717579,0,6.1047932324,2.0794415417,1.6094379124,4.9767337424,6.1903154059,4.0253516907,2.302585093,9.1448413897,2.7080502011,11.081603942,33
50,1021.33696,247,22,32.701903,497503,137480,27,44689,9505.996922,1,0.495652174,0.871395881,1.0986122887,6.1025585946,6.9688503783,4.8283137373,0,3.6109179126,6.1136821798,6.1717005974,7.3185395486,0,1.0986122887,0.6931471806,2.8332133441,1.3862943611,1.6094379124,2.4849066498,4.6539603502,5.1647859739,1.6094379124,0.6931471806,3.0910424534,0,5.7365722975,2.3978952728,1.3862943611,4.4659081187,5.8260001074,3.8066624898,2.0794415417,8.5952647268,2.8332133441,10.474975444,33
51,1072.2464,305,23,26.296571,613923,167330,31,43198,9505.996922,1,0.396051451,0.595273706,1.3862943611,6.3153580015,7.2758646005,5.1817835503,0,3.6109179126,6.3985949345,6.3526293963,7.7133378889,0,1.0986122887,0,2.7080502011,2.0794415417,1.6094379124,2.8903717579,4.9272536852,5.0689042022,1.0986122887,0.6931471806,2.5649493575,0,6.0330862218,2.7725887222,1.3862943611,4.7535901911,6.0038870671,3.4965075615,2.3978952728,9.04570155,2.7725887222,10.669954895,33
52,1036.26944,289,21,39.207688,512691,145737,31,65526,30885.64541,1,0.460526316,0.820175439,1.7917594692,6.2025355172,7.2181768384,5.0039463059,0,3.8286413965,6.2363695902,6.3784261837,7.6966670815,0.6931471806,1.3862943611,0,3.0445224377,2.0794415417,1.0986122887,2.7080502011,5.0039463059,5.2040066871,1.0986122887,1.0986122887,2.7725887222,0.6931471806,5.8464387751,4.276666119,0.6931471806,4.7449321284,5.9712618398,3.6109179126,1.7917594692,9.1697266891,2.8903717579,11.068496011,33
53,1114.59648,321,15,33.063917,510800,142118,19,88669,23834.97256,1,0.373019466,0.815753735,1.6094379124,5.7525726388,7.1090621357,5.1817835503,1.0986122887,4.1588830834,6.2126060958,5.5529595849,6.9650803456,0,1.0986122887,0,3.0910424534,1.0986122887,1.3862943611,3.8066624898,5.1929568509,4.8520302639,1.6094379124,0,2.4849066498,1.0986122887,5.3327187933,2.6390573296,1.0986122887,3.6375861597,5.5568280617,3.0910424534,1.3862943611,8.200562797,3.0910424534,10.638927645,33
54,1146.85056,124,6,17.634611,126832,38163,19,65526,4490.918157,0,0.272773797,0.853633572,0.6931471806,4.2046926194,5.2257466737,4.8040210447,0,2.0794415417,5.365976015,2.8903717579,4.6443908991,0,1.3862943611,0,0,1.0986122887,0,1.6094379124,4.605170186,2.5649493575,0,0,1.7917594692,0,4.262679877,1.3862943611,0,1.7917594692,4.0073331852,0.6931471806,0,6.4377516497,1.7917594692,9.9925967276,33
55,1072.85568,146,4,22.428445,146894,46899,15,43198,4916.028939,0,0.612006319,0.517851501,0.6931471806,4.4773368145,5.2470240722,3.8501476017,0.6931471806,2.0794415417,4.8828019226,4.836281907,5.0937502008,0.6931471806,1.3862943611,0,0.6931471806,0.6931471806,0,1.7917594692,4.0775374439,3.258096538,0.6931471806,0.6931471806,2.4849066498,0,4.1588830834,0,0,1.7917594692,3.6888794541,2.0794415417,0,6.2441669007,0.6931471806,9.4258548961,33
56,1091.46048,206,17,26.355542,454577,123272,19,88669,4490.918157,1,0.272773797,0.853633572,0,4.6728288345,5.6594822158,4.2341065046,0,2.7080502011,5.7868973814,4.0943445622,5.5451774445,0,0.6931471806,0,0.6931471806,1.3862943611,0,1.6094379124,4.7791234931,3.258096538,0.6931471806,0,1.3862943611,0,4.7791234931,1.3862943611,0,1.7917594692,4.3040650932,2.1972245773,1.0986122887,7.2456550676,2.1972245773,10.846205976,33
57,975.79264,148,10,20.846591,191567,57710,15,88669,4916.028939,1,0.612006319,0.517851501,0.6931471806,4.7621739348,5.6058020663,3.0910424534,0,2.4849066498,4.6151205168,5.4161004022,5.579729826,0,0,0,1.0986122887,1.0986122887,0,1.3862943611,3.9120230054,3.8286413965,0,0,1.9459101491,0,4.6539603502,0,0,2.302585093,3.9120230054,2.302585093,0,7.2167094867,1.0986122887,9.9517537699,33
58,976.62528,150,4,24.014556,51717,24928,19,65526,5768.95392,0,0.303370787,0.740107474,0.6931471806,3.9702919136,5.2882670307,4.9698132996,0,1.3862943611,5.3890717298,3.4657359028,5.0238805208,0,1.6094379124,0,0,0,0,2.0794415417,4.3820266347,2.7725887222,0,0,0.6931471806,0,4.1431347264,0.6931471806,0,1.0986122887,4.248495242,0,0,7.0085051821,1.0986122887,10.638735909,33
59,952.81792,148,15,23.652612,189007,56713,19,65526,11972.43045,0,0.45949466,0.822870539,1.0986122887,5.3181199938,6.3207682943,4.7004803658,0,3.2188758249,5.6094717952,5.6489742382,6.4769723629,0,0,0,2.1972245773,1.0986122887,1.0986122887,1.7917594692,4.521788577,4.521788577,0,0,2.8903717579,0.6931471806,5.1590552992,1.7917594692,0,3.6109179126,4.9052747784,3.4011973817,2.302585093,7.572502985,2.3978952728,10.893586212,33
60,1072.79552,125,3,17.828306,63005,25772,19,88669,4309.048947,0,0.536818851,0.723490427,1.6094379124,4.521788577,5.3082676974,4.4886363697,0,2.0794415417,5.3565862747,3.9702919136,5.4595855141,0,0.6931471806,0,0,0.6931471806,0.6931471806,0.6931471806,4.2341065046,2.7725887222,0,0,1.9459101491,0,4.4426512565,0,0,2.302585093,4.2341065046,2.6390573296,0.6931471806,7.1770187659,1.9459101491,10.301860907,33
61,971.59744,167,3,13.433445,40744,18254,15,88669,24577.70577,0,0.216121495,0.808411215,1.0986122887,5.062595033,6.385194399,5.7589017739,0,3.1354942159,6.3207682943,4.4886363697,5.7776523232,0,1.3862943611,0,2.3978952728,0,1.0986122887,2.8903717579,5.2781146592,4.262679877,0,0.6931471806,2.302585093,0,4.6913478822,0.6931471806,0,2.7080502011,5.5490760849,2.7080502011,0,7.7519053331,2.6390573296,10.315431627,33
62,1044.2368,110,2,21.403532,27009,13113,27,88669,1626.223736,0,0.77753304,0.773127753,1.0986122887,4.5108595065,5.7203117766,3.9889840466,0,2.7080502011,5.3033049081,4.0430512678,5.1059454739,0,1.9459101491,0,1.3862943611,0,0,1.3862943611,4.4426512565,3.2188758249,0,0.6931471806,1.9459101491,0,4.5643481915,1.6094379124,0,1.7917594692,4.0253516907,1.9459101491,0.6931471806,6.4232469635,2.302585093,9.7036331904,33
66,1081.2672,245,23,30.477867,555902,150517,19,44689,21308.77133,1,0.267616785,0.885193983,0.6931471806,4.9344739331,5.8916442118,4.1588830834,0.6931471806,2.8332133441,5.7620513828,5.062595033,6.1612073217,0,0.6931471806,0,1.0986122887,0.6931471806,0,1.3862943611,4.4773368145,4.2195077052,0,0,2.4849066498,0,5.1474944768,1.9459101491,0.6931471806,3.0910424534,4.5643481915,2.0794415417,1.3862943611,7.6172678136,1.9459101491,10.934891092,33
67,1191.03872,128,5,28.869263,54873,33043,15,65526,23843.64263,0,0.11465721,0.747044917,1.0986122887,4.0253516907,5.4424177105,5.2094861528,0,2.9957322736,5.6594822158,4.5747109785,5.2983173665,0,0,0,0,0.6931471806,0,2.8332133441,4.3944491547,4.3174881135,0,0,2.0794415417,0,4.5432947823,0,0,2.5649493575,4.4998096703,2.7725887222,0.6931471806,6.9517721644,0.6931471806,10.6077972,33
68,1013.44256,209,24,27.215635,477292,130943,23,44689,4916.028939,1,0.413592233,0.536569579,0.6931471806,5.2149357576,5.8493247799,3.6109179126,0.6931471806,2.7725887222,5.3565862747,5.1761497326,6.118097198,0,0,0.6931471806,1.9459101491,2.3978952728,1.0986122887,0.6931471806,4.189654742,4.605170186,0.6931471806,0,2.8332133441,0,5.3844950628,0.6931471806,0,3.6109179126,4.6151205168,1.9459101491,1.6094379124,7.3708601665,2.5649493575,9.7919971765,33
69,986.41536,184,3,16.947124,38673,18529,19,65526,23006.8992,0,0.412592593,0.825185185,0,4.8828019226,6.2186001197,5.7525726388,0,3.0445224377,6.2989492469,4.6151205168,5.4930614433,0,0.6931471806,0,2.302585093,1.0986122887,1.0986122887,2.1972245773,5.2203558251,3.9512437186,0,0,2.1972245773,0,4.5325994932,0,0,2.7725887222,5.3936275464,2.6390573296,0,7.754052639,2.3978952728,10.811887232,33
71,1216.7968,157,10,31.199915,322770,90189,15,88669,5465.452466,0,0.256169793,0.901283317,0,4.7004803658,5.5412635452,4.7535901911,0,2.3978952728,5.7960577508,3.36729583,5.5254529391,0,0.6931471806,0,1.6094379124,1.0986122887,0,1.6094379124,4.9628446303,2.9444389792,0,0,1.7917594692,0,4.3694478525,2.0794415417,0,1.7917594692,4.3820266347,1.9459101491,1.3862943611,7.3349818789,1.6094379124,10.354435775,33
72,986.26752,136,5,25.261566,122687,41069,15,71551,12479.04041,0,0.435389988,0.713232441,0.6931471806,5.170483995,6.1092475828,4.6821312271,0,2.3978952728,5.6312117818,5.313205979,5.9188938543,0,0.6931471806,0,2.1972245773,0,0.6931471806,1.0986122887,4.7004803658,3.8286413965,0.6931471806,1.0986122887,3.36729583,0,5.1416635565,1.7917594692,0,2.7725887222,4.6443908991,2.7080502011,2.0794415417,6.9791452751,1.7917594692,9.8775028556,33
73,1063.8784,212,23,30.558419,525449,143782,19,71551,28612.09482,1,0.526369688,0.810035842,0.6931471806,5.3752784077,6.0497334552,4.1588830834,0.6931471806,2.8903717579,5.7868973814,5.3981627015,6.2653012127,0,0,0.6931471806,1.7917594692,2.3978952728,1.3862943611,1.0986122887,4.4773368145,4.7273878187,0.6931471806,0,2.7725887222,0,5.5529595849,1.9459101491,0,3.4965075615,4.7874917428,2.0794415417,1.3862943611,7.6834036811,2.5649493575,10.378976112,33
74,1097.40672,231,14,25.681531,456966,124962,23,43198,23834.97256,1,0.217022521,0.890026323,0.6931471806,5.1179938124,6.1758672701,4.605170186,0.6931471806,3.295836866,5.7620513828,5.3936275464,5.6937321388,0.6931471806,1.6094379124,0,2.1972245773,1.0986122887,0,3.0445224377,4.8903491282,4.5951198501,1.0986122887,0,1.7917594692,0,4.7874917428,0.6931471806,0,2.302585093,4.6151205168,2.4849066498,1.0986122887,7.3192024588,3.36729583,10.809525908,33
75,1040.59072,226,23,30.761199,557312,152372,23,60058,28612.09482,1,0.304458599,0.833121019,0.6931471806,5.313205979,5.9480349892,3.9512437186,0.6931471806,2.4849066498,5.5451774445,5.3752784077,6.2971093199,0,0.6931471806,0.6931471806,1.9459101491,2.3978952728,1.3862943611,0.6931471806,4.3040650932,4.6443908991,0.6931471806,0,2.7725887222,0,5.5333894887,1.3862943611,0,3.7135720667,4.7361984484,2.0794415417,1.9459101491,7.5668284792,2.4849066498,11.178039969,33
76,975.28896,153,17,31.14052,329805,94814,39,60058,30885.64541,1,0.321131448,0.797004992,0.6931471806,3.7135720667,5.0039463059,3.258096538,0,2.1972245773,4.6539603502,3.9318256327,5.0562458053,0,0.6931471806,0,0.6931471806,0,0.6931471806,1.0986122887,3.4011973817,3.258096538,0,0,1.3862943611,0,3.9889840466,2.6390573296,0,2.8332133441,3.0910424534,1.7917594692,0.6931471806,6.663132696,0.6931471806,11.709092397,33
